address_found,suburb,postcode,END_LATITUDE,END_LONGITUDE
"Philbeach House, 10-11, Philbeach Gardens, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9EA, United Kingdom",Earl's Court,SW5 9EA,51.49053,-0.19728
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495744,-0.206204
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496342,-0.2067
"Mappin & Webb, 132, Regent Street, St. James's, Mayfair, London, Greater London, England, W1B 5SG, United Kingdom",Mayfair,W1B 5SG,51.511203,-0.138496
"2, Ponsonby Terrace, Millbank, London, Greater London, England, SW1P 4QA, United Kingdom",Millbank,SW1P 4QA,51.48915,-0.129002
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495641,-0.206088
"Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4QT, United Kingdom",Belsize Park,NW3 4QT,51.550274,-0.164433
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496185,-0.20678
"346, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.497065,-0.204911
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495775,-0.206222
"Hopton Street, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 9JB, United Kingdom",The Borough,SE1 9JB,51.507925,-0.10157
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495662,-0.206435
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496027,-0.206268
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495593,-0.206053
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.49556,-0.20627
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495716,-0.206197
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495638,-0.206312
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495723,-0.206274
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495576,-0.206157
"Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8ND, United Kingdom",Shepherd's Bush,W12 8ND,51.504206,-0.217706
"Selfridges, 400, Oxford Street, Mayfair, London, Greater London, England, W1A 1AB, United Kingdom",Mayfair,W1A 1AB,51.514022,-0.15337
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.49569,-0.206224
"190, Ladbroke Grove, Lancaster West Estate, North Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W10 5LZ, United Kingdom",North Kensington,W10 5LZ,51.51956,-0.211166
"Holland Green, 1-18, Holland Green Place, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6NA, United Kingdom",Kensington,W8 6NA,51.499103,-0.199274
"Westbourne Grove Church, Ledbury Road, Westbourne Green, Maida Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 2AJ, United Kingdom",Maida Hill,W11 2AJ,51.514641,-0.199105
"Belushi's, 15, Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8PH, United Kingdom",Shepherd's Bush,W12 8PH,51.504184,-0.21795900000000001
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495567,-0.206341
"Belsize Park, Glenloch Road, Swiss Cottage, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4DG, United Kingdom",Belsize Park,NW3 4DG,51.550209,-0.164418
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495458,-0.206135
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495792,-0.206086
"Hammersmith Broadway, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 7AB, United Kingdom",Hammersmith,W6 7AB,51.492951,-0.224444
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495756,-0.206193
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495567,-0.20654
"Yorkshire Building Society, 255, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 7RZ, United Kingdom",Kensington,W8 7RZ,51.498954,-0.199023
"Wolfe House, 389, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.496259,-0.207007
"13, Adam and Eve Mews, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6UG, United Kingdom",Kensington,W8 6UG,51.499651,-0.194516
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495637,-0.206141
"71, Warwick Road, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9UB, United Kingdom",Earl's Court,SW5 9UB,51.491172,-0.197553
"Uxbridge Road, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8ND, United Kingdom",Shepherd's Bush,W12 8ND,51.504477,-0.218362
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495721,-0.206207
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495918,-0.206385
"8, Philbeach Gardens, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9EZ, United Kingdom",Earl's Court,SW5 9EZ,51.490511,-0.197243
"Knightsbridge, London, Greater London, England, SW1X 7LJ, United Kingdom",Knightsbridge,SW1X 7LJ,51.501682,-0.161145
"2-8a, Rutland Gate, Knightsbridge, London, Greater London, England, SW7 1AY, United Kingdom",Knightsbridge,SW7 1AY,51.501686,-0.168406
"John Astor House, Foley Street, East Marylebone, Fitzrovia, Camden Town, City of Westminster, Greater London, England, W1W 7TR, United Kingdom",Fitzrovia,W1W 7TR,51.519698,-0.139447
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495666,-0.20596
"Russell Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8HU, United Kingdom",Kensington,W14 8HU,51.496428,-0.207167
"South Lambeth Road, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 1SR, United Kingdom",Vauxhall,SW8 1SR,51.485851,-0.122122
"Malet Street, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1E 7JN, United Kingdom",Bloomsbury,WC1E 7JN,51.522722,-0.131614
"57, Buckingham Gate, Westminster, Victoria, London, Greater London, England, SW1E 6AZ, United Kingdom",Victoria,SW1E 6AZ,51.498273,-0.13636
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.49539,-0.206328
"Spenser Street, Westminster, Victoria, London, Greater London, England, SW1E 6AZ, United Kingdom",Victoria,SW1E 6AZ,51.498038,-0.135827
"110, Philbeach Gardens, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9EZ, United Kingdom",Earl's Court,SW5 9EZ,51.490659,-0.197238
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495621,-0.206241
"No 1 Coffee London, Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.494011,-0.236506
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495546,-0.20622
"The Coach & Horses, 2, Old Compton Street, Saint Giles, Soho, London Borough of Camden, London, Greater London, England, W1D 4TA, United Kingdom",NA,W1D 4TA,51.513859,-0.129656
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495804,-0.206114
"Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.493996,-0.236459
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495783,-0.206239
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495517,-0.206187
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495653,-0.206208
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495852,-0.20631
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495864,-0.206311
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495764,-0.206248
"Euston Road, King's Cross, London Borough of Camden, London, Greater London, England, WC1H 8NP, United Kingdom",King's Cross,WC1H 8NP,51.529912,-0.124458
"Thai Square South Kensington, 19, Exhibition Road, Brompton, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW7 2HE, United Kingdom",Brompton,SW7 2HE,51.495418,-0.173517
"Hammersmith Broadway, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 9DL, United Kingdom",Hammersmith,W6 9DL,51.492942,-0.22394
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495637,-0.206175
"Kensington Dentist, 4, Wrights Lane, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5SW, United Kingdom",Kensington,W8 5SW,51.500722,-0.193299
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495741,-0.206269
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.4961,-0.206775
"Nevern Mansions, 42, Warwick Road, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9TJ, United Kingdom",Earl's Court,SW5 9TJ,51.491133,-0.197406
"Belsize Park, Glenloch Road, Swiss Cottage, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4DG, United Kingdom",Belsize Park,NW3 4DG,51.550182,-0.1643
"Berwick Street, Soho, City of Westminster, Greater London, England, W1F 8SF, United Kingdom",NA,W1F 8SF,51.515062,-0.136186
"Cobalt Square, Harleyford Road, Kennington Cross, Vauxhall, London Borough of Lambeth, London, Greater London, England, SE11 5AY, United Kingdom",Vauxhall,SE11 5AY,51.485813,-0.121908
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495615,-0.20633
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495613,-0.206258
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495632,-0.206121
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.48889,-0.129862
"12, Soho Square, Soho, City of Westminster, Greater London, England, W1D 3QR, United Kingdom",NA,W1D 3QR,51.515654,-0.132415
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495644,-0.206249
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495546,-0.206122
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495456,-0.206244
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495739,-0.206335
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495621,-0.206316
"Regent Street, St. James's, Mayfair, City of Westminster, Greater London, England, W1B 5SJ, United Kingdom",Mayfair,W1B 5SJ,51.511739,-0.139365
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495695,-0.20638
"Chapter White City, 10, Westway, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 0QH, United Kingdom",NA,W12 0QH,51.513738,-0.248578
"Philbeach House, 10-11, Philbeach Gardens, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9EA, United Kingdom",Earl's Court,SW5 9EA,51.490418,-0.197341
"McDonald's, 108-110, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4SN, United Kingdom",Kensington,W8 4SN,51.501125,-0.19312000000000001
"Leicester Court, Chinatown, City of Westminster, Greater London, England, WC2H 7AR, United Kingdom",Chinatown,WC2H 7AR,51.511605,-0.129566
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495532,-0.205797
"Ravenscourt Road, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UH, United Kingdom",Hammersmith,W6 0UH,51.494037,-0.236512
"Victoria and Albert Museum, Cromwell Road, Brompton, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW7 2RL, United Kingdom",Brompton,SW7 2RL,51.496249,-0.171574
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495635,-0.206376
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495429,-0.206108
"Westfield Ariel Way, Ariel Way, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 7FB, United Kingdom",Shepherd's Bush,W12 7FB,51.509221,-0.224095
"349, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6NW, United Kingdom",Kensington,W8 6NW,51.497577,-0.203253
"5, Kensington Church Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4LD, United Kingdom",Kensington,W8 4LD,51.502808,-0.1914
"Chapter White City, 10, Westway, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 0QH, United Kingdom",NA,W12 0QH,51.513639,-0.248635
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NS, United Kingdom",Kensington,W14 8NS,51.496924,-0.204644
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495662,-0.206167
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495806,-0.206351
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495772,-0.206276
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495769,-0.206283
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.49581,-0.206373
"Alexandra Road, Swiss Cottage, South Hampstead, London Borough of Camden, London, Greater London, England, NW8 0SB, United Kingdom",South Hampstead,NW8 0SB,51.540752,-0.178576
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495596,-0.206295
"JLL, 387, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496108,-0.206557
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495797,-0.206248
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495495,-0.206041
"King's Boulevard, King's Cross, London Borough of Camden, London, Greater London, England, N1C 4BH, United Kingdom",King's Cross,N1C 4BH,51.534531,-0.124746
"61, Warwick Road, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9UB, United Kingdom",Earl's Court,SW5 9UB,51.491027,-0.19716
"Waterstones, 82, Gower Street, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1E 6EG, United Kingdom",Bloomsbury,WC1E 6EG,51.522605,-0.131822
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495605,-0.206303
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495549,-0.206267
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495524,-0.205894
"South Lambeth Road, Vauxhall, London Borough of Lambeth, London, Greater London, England, SW8 1SR, United Kingdom",Vauxhall,SW8 1SR,51.485157,-0.122451
"Hyde Park, Park Street, Mayfair, London, Greater London, England, W1K 6NQ, United Kingdom",Mayfair,W1K 6NQ,51.502291,-0.162125
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495765,-0.206467
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495564,-0.206098
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495848,-0.206435
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495556,-0.206247
"Charles House, 385, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.496165,-0.206778
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495712,-0.206246
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495488,-0.206342
"Cromwell Gardens, Brompton, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW7 2HW, United Kingdom",Brompton,SW7 2HW,51.495711,-0.173589
"33, Kensington High Street, South Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 4PF, United Kingdom",South Kensington,W8 4PF,51.502349,-0.188946
"Ladbroke Grove, Lancaster West Estate, North Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W10 6HJ, United Kingdom",North Kensington,W10 6HJ,51.517418,-0.210168
"Barclays, 35, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3JR, United Kingdom",Notting Hill,W11 3JR,51.509226,-0.19514599999999999
"Eco, 2, Holland Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8BA, United Kingdom",Kensington,W14 8BA,51.49676,-0.205922
"St Alban's House, 57-59, Haymarket, Soho, Bloomsbury, City of Westminster, Greater London, England, SW1Y 4RL, United Kingdom",Bloomsbury,SW1Y 4RL,51.509053,-0.132338
"Blewcoat School, Caxton Street, Westminster, Victoria, London, Greater London, England, SW1H 0PH, United Kingdom",Victoria,SW1H 0PH,51.498314,-0.136024
"The Magdala, 2a, South Hill Park, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 2SB, United Kingdom",Belsize Park,NW3 2SB,51.555303,-0.166134
"Barclays, 35, Notting Hill Gate, Notting Hill, Royal Borough of Kensington and Chelsea, London, Greater London, England, W11 3JR, United Kingdom",Notting Hill,W11 3JR,51.50919,-0.195139
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495541,-0.206259
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495641,-0.20619
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.488868,-0.129573
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495561,-0.206031
"drop Kensington, 37, Earl's Court Road, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 6ED, United Kingdom",Kensington,W8 6ED,51.497593,-0.197683
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495586,-0.20637
"Belushi's, 15, Shepherds Bush Green, Shepherd's Bush, London Borough of Hammersmith and Fulham, London, Greater London, England, W12 8PH, United Kingdom",Shepherd's Bush,W12 8PH,51.504158,-0.217949
"Nevern Mansions, 42, Warwick Road, Earl's Court, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW5 9TJ, United Kingdom",Earl's Court,SW5 9TJ,51.49124,-0.197452
"Prince of Wales Drive, Battersea, London Borough of Wandsworth, London, Greater London, England, SW11 4SN, United Kingdom",Battersea,SW11 4SN,51.474906,-0.163713
"Ravenscourt Place, Hammersmith, London Borough of Hammersmith and Fulham, London, Greater London, England, W6 0UN, United Kingdom",Hammersmith,W6 0UN,51.49401,-0.236451
"Golborne Road, North Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W10 5PN, United Kingdom",North Kensington,W10 5PN,51.523254,-0.206881
"2, Wyndham Place, Marylebone, London, Greater London, England, W1H 2PR, United Kingdom",Marylebone,W1H 2PR,51.519016,-0.161428
"Park Village Mews, Chalk Farm, London Borough of Camden, London, Greater London, England, NW1 4AP, United Kingdom",Chalk Farm,NW1 4AP,51.533999,-0.146182
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.489045,-0.13015
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495747,-0.206252
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495711,-0.20636
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495729,-0.206342
"Benson House, 4, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495655,-0.206349
"Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8NL, United Kingdom",Kensington,W14 8NL,51.495797,-0.206287
"Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.48892,-0.129943
"The Barkers Building, Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W8 5SE, United Kingdom",Kensington,W8 5SE,51.501946,-0.190273
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495728,-0.206103
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495582,-0.206126
"Lord Kensington House, 5, Radnor Terrace, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8AZ, United Kingdom",Kensington,W14 8AZ,51.495577,-0.205987
"Belsize Road, Swiss Cottage, Belsize Park, London Borough of Camden, London, Greater London, England, NW6 4RP, United Kingdom",Belsize Park,NW6 4RP,51.54353,-0.176205
"VauxWall East Climbing Centre, 1, Lollard Street, Ethelred Estate, Lambeth, London Borough of Lambeth, London, Greater London, England, SE11 6BD, United Kingdom",Lambeth,SE11 6BD,51.492215,-0.113533
"Haverstock Hill / Pond Street, Haverstock Hill, Belsize Park, London Borough of Camden, London, Greater London, England, NW3 4PT, United Kingdom",Belsize Park,NW3 4PT,51.552267,-0.167282
"375 Kensington High Street, Kensington, Royal Borough of Kensington and Chelsea, London, Greater London, England, W14 8QA, United Kingdom",Kensington,W14 8QA,51.495669,-0.206223
"Edit & Sound Store, 8-9, Bayley Street, Saint Giles, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1B 3ED, United Kingdom",Bloomsbury,WC1B 3ED,51.518793,-0.131607
"1, Bessborough Gardens, Millbank, London, Greater London, England, SW1V 2JQ, United Kingdom",Millbank,SW1V 2JQ,51.489102,-0.130153
